price,delivery_time,number_of_transit_nodes,label
692563.0,34.0,5.0,1
847160.0,34.0,3.0,1
759068.0,33.0,2.0,1
628485.0,24.0,4.0,0
617315.0,31.0,4.0,1
646839.0,14.0,4.0,0
574630.0,26.0,1.0,1
732621.0,21.0,6.0,0
590780.0,5.0,3.0,0
672250.0,20.0,4.0,0
728956.0,28.0,3.0,1
552496.0,38.0,-0.0,1
811060.0,29.0,6.0,1
714284.0,20.0,4.0,0
667329.0,5.0,2.0,0
728553.0,47.0,2.0,1
612791.0,27.0,4.0,1
687766.0,45.0,1.0,1
580940.0,28.0,4.0,1
615054.0,8.0,5.0,0
645766.0,20.0,4.0,0
701633.0,41.0,6.0,1
641197.0,17.0,2.0,0
729923.0,23.0,3.0,0
543466.0,34.0,2.0,1
607652.0,34.0,2.0,1
511219.0,42.0,4.0,1
437072.0,45.0,2.0,1
672630.0,21.0,3.0,0
474484.0,26.0,7.0,1
788211.0,15.0,6.0,0
712190.0,26.0,6.0,1
545104.0,0.0,5.0,0
689912.0,25.0,2.0,0
763952.0,30.0,4.0,1
849292.0,21.0,4.0,0
794642.0,29.0,2.0,1
485755.0,46.0,2.0,1
601972.0,49.0,2.0,1
576662.0,38.0,1.0,1
589758.0,11.0,4.0,0
730450.0,22.0,3.0,0
836307.0,25.0,6.0,0
506656.0,28.0,4.0,1
552735.0,22.0,6.0,0
660241.0,36.0,4.0,1
656469.0,28.0,4.0,1
657291.0,14.0,2.0,0
656219.0,31.0,3.0,1
602961.0,31.0,-1.0,1
616646.0,26.0,5.0,1
501885.0,43.0,-1.0,1
670710.0,25.0,3.0,0
792150.0,16.0,5.0,0
429592.0,7.0,2.0,0
616513.0,18.0,4.0,0
544042.0,21.0,4.0,0
395422.0,38.0,6.0,1
778910.0,18.0,2.0,0
824045.0,38.0,7.0,1
857417.0,31.0,4.0,1
590123.0,41.0,6.0,1
844441.0,18.0,3.0,0
545617.0,11.0,2.0,0
534910.0,32.0,3.0,1
932766.0,40.0,4.0,1
717547.0,35.0,2.0,1
692602.0,31.0,3.0,1
712133.0,23.0,4.0,0
664028.0,44.0,2.0,1
640764.0,21.0,2.0,0
867280.0,33.0,4.0,1
636631.0,19.0,1.0,0
712310.0,17.0,1.0,0
