price,delivery_time,number_of_transit_nodes,label
774216.0,14.0,3.0,0
676568.0,-1.0,2.0,0
578420.0,36.0,4.0,1
618573.0,22.0,3.0,0
849840.0,49.0,4.0,1
563572.0,28.0,2.0,1
655078.0,36.0,3.0,1
401321.0,30.0,2.0,1
683588.0,23.0,3.0,0
838480.0,20.0,5.0,0
712736.0,41.0,4.0,1
825792.0,24.0,-2.0,0
757306.0,26.0,3.0,1
548253.0,41.0,6.0,1
648757.0,23.0,1.0,0
523041.0,38.0,2.0,1
604096.0,10.0,5.0,0
637814.0,31.0,-4.0,1
666266.0,9.0,4.0,0
715028.0,15.0,2.0,0
650343.0,30.0,2.0,1
781309.0,13.0,1.0,0
610866.0,11.0,0.0,0
778329.0,7.0,2.0,0
624524.0,30.0,5.0,1
589375.0,26.0,-0.0,1
906208.0,22.0,2.0,0
772383.0,21.0,5.0,0
462915.0,41.0,6.0,1
663868.0,23.0,1.0,0
631428.0,19.0,3.0,0
694582.0,35.0,7.0,1
632869.0,33.0,1.0,1
611776.0,46.0,-1.0,1
746316.0,32.0,2.0,1
710830.0,34.0,3.0,1
598017.0,20.0,3.0,0
632452.0,31.0,2.0,1
600699.0,22.0,4.0,0
876753.0,-2.0,4.0,0
624716.0,39.0,-0.0,1
641385.0,23.0,4.0,0
765308.0,15.0,4.0,0
567736.0,31.0,1.0,1
542560.0,19.0,6.0,0
588751.0,18.0,1.0,0
670605.0,13.0,2.0,0
725751.0,23.0,3.0,0
522639.0,24.0,3.0,0
482677.0,30.0,5.0,1
751615.0,47.0,3.0,1
670160.0,16.0,1.0,0
706356.0,38.0,2.0,1
695388.0,26.0,0.0,1
651991.0,12.0,5.0,0
621421.0,23.0,5.0,0
595024.0,3.0,3.0,0
709412.0,38.0,3.0,1
611544.0,24.0,2.0,0
831334.0,25.0,3.0,0
639922.0,8.0,1.0,0
852511.0,37.0,2.0,1
471240.0,26.0,5.0,1
687850.0,16.0,5.0,0
729024.0,41.0,1.0,1
563503.0,14.0,5.0,0
653975.0,33.0,-1.0,1
580001.0,2.0,5.0,0
564477.0,31.0,-0.0,1
766512.0,20.0,4.0,0
671120.0,29.0,3.0,1
659517.0,21.0,3.0,0
648437.0,23.0,3.0,0
645975.0,6.0,3.0,0
