price,delivery_time,number_of_transit_nodes,label
736356.0,40.0,-1.0,1
436782.0,16.0,-2.0,0
711029.0,15.0,1.0,0
636465.0,32.0,1.0,1
707856.0,22.0,2.0,0
493888.0,29.0,2.0,1
644563.0,21.0,2.0,0
615435.0,17.0,6.0,0
636050.0,39.0,2.0,1
654574.0,30.0,2.0,1
558352.0,17.0,0.0,0
696129.0,36.0,6.0,1
657011.0,36.0,-1.0,1
583955.0,35.0,1.0,1
751643.0,20.0,1.0,0
673288.0,18.0,6.0,0
537575.0,47.0,9.0,1
796132.0,20.0,0.0,0
549037.0,27.0,7.0,1
502403.0,28.0,3.0,1
832903.0,24.0,3.0,0
546328.0,24.0,2.0,0
703333.0,39.0,3.0,1
682708.0,40.0,6.0,1
554737.0,30.0,5.0,1
632519.0,29.0,3.0,1
638811.0,18.0,4.0,0
505375.0,16.0,2.0,0
806766.0,42.0,7.0,1
465258.0,34.0,0.0,1
632256.0,26.0,7.0,1
489452.0,10.0,2.0,0
563457.0,40.0,0.0,1
715643.0,46.0,1.0,1
667868.0,31.0,3.0,1
778778.0,24.0,4.0,0
805141.0,24.0,5.0,0
628825.0,28.0,7.0,1
673087.0,41.0,0.0,1
653548.0,29.0,6.0,1
663305.0,19.0,2.0,0
506482.0,15.0,4.0,0
860879.0,32.0,1.0,1
584249.0,43.0,7.0,1
756033.0,24.0,7.0,0
524519.0,29.0,3.0,1
616538.0,26.0,6.0,1
614840.0,33.0,5.0,1
540978.0,33.0,3.0,1
504876.0,33.0,8.0,1
603073.0,17.0,2.0,0
872043.0,33.0,2.0,1
677674.0,27.0,4.0,1
413647.0,39.0,4.0,1
732975.0,32.0,3.0,1
717045.0,26.0,5.0,1
736126.0,33.0,0.0,1
655780.0,38.0,1.0,1
584139.0,26.0,3.0,1
721892.0,24.0,5.0,0
624761.0,25.0,5.0,0
533353.0,41.0,2.0,1
776033.0,21.0,1.0,0
751255.0,16.0,8.0,0
600247.0,22.0,3.0,0
756194.0,23.0,1.0,0
742100.0,18.0,5.0,0
625584.0,26.0,2.0,1
553074.0,33.0,5.0,1
755406.0,28.0,2.0,1
482694.0,19.0,6.0,0
759244.0,19.0,-2.0,0
457311.0,24.0,5.0,0
660294.0,45.0,3.0,1
